#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
274,0,9,0,2
275,1,9,0,2
276,0,9,0,3
277,1,9,0,3
278,0,9,0,4
279,1,9,0,4
280,0,9,1,0
281,1,9,1,0
282,0,9,1,1
283,1,9,1,1
284,0,9,1,2
285,1,9,1,2
286,0,9,1,3
287,1,9,1,3
288,0,9,1,4
289,1,9,1,4
290,0,9,2,0
291,1,9,2,0
292,0,9,2,1
293,1,9,2,1
294,0,9,2,2
295,1,9,2,2
296,0,9,2,3
297,1,9,2,3
298,0,9,2,4
299,1,9,2,4
