#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
274,0,3,4,5
275,1,3,4,5
276,0,3,5,0
277,1,3,5,0
278,0,3,5,1
279,1,3,5,1
280,0,3,5,2
281,1,3,5,2
282,0,3,5,3
283,1,3,5,3
284,0,3,5,4
285,1,3,5,4
286,0,3,5,5
287,1,3,5,5
288,0,4,0,0
289,1,4,0,0
290,0,4,0,1
291,1,4,0,1
292,0,4,0,2
293,1,4,0,2
294,0,4,0,3
295,1,4,0,3
296,0,4,0,4
297,1,4,0,4
298,0,4,0,5
299,1,4,0,5
300,0,4,1,0
301,1,4,1,0
302,0,4,1,1
303,1,4,1,1
304,0,4,1,2
305,1,4,1,2
306,0,4,1,3
307,1,4,1,3
308,0,4,1,4
309,1,4,1,4
310,0,4,1,5
311,1,4,1,5
312,0,4,2,0
313,1,4,2,0
314,0,4,2,1
315,1,4,2,1
316,0,4,2,2
317,1,4,2,2
318,0,4,2,3
319,1,4,2,3
320,0,4,2,4
321,1,4,2,4
322,0,4,2,5
323,1,4,2,5
324,0,4,3,0
325,1,4,3,0
326,0,4,3,1
327,1,4,3,1
328,0,4,3,2
329,1,4,3,2
330,0,4,3,3
331,1,4,3,3
332,0,4,3,4
333,1,4,3,4
334,0,4,3,5
335,1,4,3,5
336,0,4,4,0
337,1,4,4,0
338,0,4,4,1
339,1,4,4,1
340,0,4,4,2
341,1,4,4,2
342,0,4,4,3
343,1,4,4,3
344,0,4,4,4
345,1,4,4,4
346,0,4,4,5
347,1,4,4,5
348,0,4,5,0
349,1,4,5,0
350,0,4,5,1
351,1,4,5,1
352,0,4,5,2
353,1,4,5,2
354,0,4,5,3
355,1,4,5,3
356,0,4,5,4
357,1,4,5,4
358,0,4,5,5
359,1,4,5,5
360,0,5,0,0
361,1,5,0,0
362,0,5,0,1
363,1,5,0,1
364,0,5,0,2
365,1,5,0,2
366,0,5,0,3
367,1,5,0,3
368,0,5,0,4
369,1,5,0,4
370,0,5,0,5
371,1,5,0,5
372,0,5,1,0
373,1,5,1,0
374,0,5,1,1
375,1,5,1,1
376,0,5,1,2
377,1,5,1,2
378,0,5,1,3
379,1,5,1,3
380,0,5,1,4
381,1,5,1,4
382,0,5,1,5
383,1,5,1,5
384,0,5,2,0
385,1,5,2,0
386,0,5,2,1
387,1,5,2,1
388,0,5,2,2
389,1,5,2,2
390,0,5,2,3
391,1,5,2,3
392,0,5,2,4
393,1,5,2,4
394,0,5,2,5
395,1,5,2,5
396,0,5,3,0
397,1,5,3,0
398,0,5,3,1
399,1,5,3,1
400,0,5,3,2
401,1,5,3,2
402,0,5,3,3
403,1,5,3,3
404,0,5,3,4
405,1,5,3,4
406,0,5,3,5
407,1,5,3,5
408,0,5,4,0
409,1,5,4,0
410,0,5,4,1
411,1,5,4,1
412,0,5,4,2
413,1,5,4,2
414,0,5,4,3
415,1,5,4,3
416,0,5,4,4
417,1,5,4,4
418,0,5,4,5
419,1,5,4,5
420,0,5,5,0
421,1,5,5,0
422,0,5,5,1
423,1,5,5,1
424,0,5,5,2
425,1,5,5,2
426,0,5,5,3
427,1,5,5,3
428,0,5,5,4
429,1,5,5,4
430,0,5,5,5
431,1,5,5,5
