# Time,Potential,Kinetic En.,Box-XX,Box-XY,Box-XZ,Box-YX,Box-YY,Box-YZ,Box-ZX,Box-ZY,Box-ZZ,Volume,Density,Temperature
0.0,-110003.63964117653,0.022960116537455687,3.8506,0.0,0.0,-1.8386067930648373,3.8443536544516603,0.0,-0.8264335493529273,-0.7885497120855056,4.375555939543431,64.77165290647947,1.960291701663835,0.0003278095071243158
0.0,-110032.79650208614,0.02559307329759895,3.8479997523219005,0.0,0.0,-1.84044405124498,3.845031935633083,0.0,-0.8284126767217564,-0.7918161446611757,4.37707621597698,64.76182750116412,1.960589109276442,0.0003654011393973567
0.0,-110035.93632984841,0.026863273651754116,3.8479039255254506,0.0,0.0,-1.8411627892917208,3.845203737670124,0.0,-0.8294566062765685,-0.7923155898419335,4.3773342070885395,64.76692555393069,1.9604347837986278,0.0003835362281877587
0.0,-110036.94213609755,0.026984125468416133,3.8478414311682307,0.0,0.0,-1.8413183922142458,3.8451955982796653,0.0,-0.8295454166988467,-0.7922891579859315,4.377393136488563,64.76660847284248,1.9604443815961545,0.0003852616712790612
0.0,-110037.25709120005,0.027024450136708355,3.847820442859421,0.0,0.0,-1.8413694545815615,3.8451817760629043,0.0,-0.8295747693274562,-0.7922837159868104,4.377406207804501,64.76621578315513,1.960456268137339,0.0003858374004839309
0.0,-110039.33837059743,0.026947475262193862,3.8474668305293895,0.0,0.0,-1.8413812958644058,3.845192054692439,0.0,-0.8299175212267602,-0.7920902154688484,4.377281039709342,64.75858515175099,1.9606872725536808,0.0003847384036371863
0.0,-110042.32483456934,0.027129409423435495,3.8469852868898324,0.0,0.0,-1.8413586077719413,3.8451685303598926,0.0,-0.8304105271410053,-0.7918144934021771,4.377171484564783,64.7484633491511,1.9609937769633055,0.0003873359404409914
0.0,-110043.33598836545,0.0324678170770375,3.846941680051853,0.0,0.0,-1.8413541827609052,3.8451743790462123,0.0,-0.8304565276339496,-0.7917952329168434,4.377160402724816,64.74766396416007,1.9610179877053895,0.000463554228745458
0.0,-110044.31352289396,0.041125584478746445,3.8469363508526775,0.0,0.0,-1.8413525784825937,3.845176917751065,0.0,-0.8304619476274329,-0.7917950566844797,4.377159426440078,64.74760257573197,1.9610198469836786,0.0005871641616533021
0.0,-110044.50678611617,0.08829286320413682,3.846920199381788,0.0,0.0,-1.8413500965799434,3.845180658855943,0.0,-0.8304784345533597,-0.7917900657489318,4.377155657552839,64.74733797623064,1.9610278609791545,0.0012605876769974816
0.0,-110044.87141545149,0.07004479171142222,3.8469210589002287,0.0,0.0,-1.841350321973792,3.845180290336041,0.0,-0.83047760834477,-0.7917901067304051,4.377155831929158,64.74734881679004,1.9610275326469615,0.0010000536630591131
0.0,-110045.39086427957,0.048359782244808025,3.846923976462075,0.0,0.0,-1.8413509064080549,3.845179346170759,0.0,-0.8304747438870466,-0.7917906331829538,4.377156468498373,64.7473914399328,1.9610262417045066,0.0006904492996125915
0.0,-110046.19125524524,0.05888591217169236,3.8469232222929177,0.0,0.0,-1.841351059640434,3.845178985078468,0.0,-0.8304757453318948,-0.7917896481763246,4.377156192789167,64.74736858794455,1.9610269338306825,0.0008407344890466011
0.0,-110047.32666294073,0.05103878571534447,3.846921914355015,0.0,0.0,-1.8413515360856192,3.845177989840097,0.0,-0.8304776204312875,-0.7917874163624216,4.377155648959944,64.7473217713334,1.961028351783316,0.0007286983566602
0.0,-110048.70318569406,0.0653457593370372,3.8469179250407635,0.0,0.0,-1.8413531231740703,3.8451747583855225,0.0,-0.8304832396868805,-0.7917804761393076,4.377153916235058,64.74717458378667,1.9610328097222764,0.000932963956258389
0.0,-110050.0738075393,0.04378545380928512,3.8469154322356314,0.0,0.0,-1.841354405598767,3.8451720580378645,0.0,-0.830487183401947,-0.7917750952097043,4.377152660402603,64.7470685813253,1.9610360202815993,0.0006251400339811517
0.0,-110051.67571143749,0.0966979973184839,3.8469143563211254,0.0,0.0,-1.8413548152850028,3.84517097638539,0.0,-0.8304893933263537,-0.7917724995525779,4.377152153717826,64.74702476436795,1.961037347394806,0.0013805906772803025
0.0,-110054.02967206809,0.07407438261097866,3.8469156786952308,0.0,0.0,-1.8413538868305328,3.845172529629509,0.0,-0.8304880338983788,-0.7917749816947278,4.377152820891858,64.74708304434267,1.9610355822310077,0.001057585522905788
0.0,-110056.55816813804,0.08232509628612138,3.846916874278843,0.0,0.0,-1.8413533429200344,3.8451732948239132,0.0,-0.8304872089109799,-0.791776236369016,4.377153318320733,64.74712340985789,1.9610343596560502,0.001175383809289055
0.0,-110057.3740641671,0.07792252973438957,3.846917540070294,0.0,0.0,-1.8413531486581496,3.8451734918584854,0.0,-0.8304869142563553,-0.7917765645151783,4.377153579503368,64.74714179694259,1.9610338027557168,0.0011125268473459022
0.0,-110059.73425631749,0.07568466855871313,3.846917455070714,0.0,0.0,-1.8413531026152572,3.8451734044016055,0.0,-0.8304874527732921,-0.7917761023928218,4.377153591897158,64.74713907700472,1.961033885136038,0.0010805761310760437
0.0,-110062.98353250438,0.0817583466169428,3.8469171735652545,0.0,0.0,-1.8413530335375485,3.845173321952235,0.0,-0.8304882463499427,-0.7917755003887973,4.377153522641183,64.74713192624398,1.96103410171527,0.0011672921286822418
0.0,-110066.57339480524,0.10479887923306223,3.8469151713168603,0.0,0.0,-1.8413539724326546,3.8451710417220872,0.0,-0.8304920085772783,-0.7917706605801734,4.3771525045300095,64.74704477088275,1.9610367414440193,0.001496249763912468
