#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,3,0,0,0
4,0,0,0,1
5,1,0,0,1
6,2,0,0,1
7,3,0,0,1
8,0,0,0,2
9,1,0,0,2
10,2,0,0,2
11,3,0,0,2
12,0,0,1,0
13,1,0,1,0
14,2,0,1,0
15,3,0,1,0
16,0,0,1,1
17,1,0,1,1
18,2,0,1,1
19,3,0,1,1
20,0,0,1,2
21,1,0,1,2
22,2,0,1,2
23,3,0,1,2
24,0,0,2,0
25,1,0,2,0
26,2,0,2,0
27,3,0,2,0
28,0,0,2,1
29,1,0,2,1
30,2,0,2,1
31,3,0,2,1
32,0,0,2,2
33,1,0,2,2
34,2,0,2,2
35,3,0,2,2
36,0,0,3,0
37,1,0,3,0
38,2,0,3,0
39,3,0,3,0
40,0,0,3,1
41,1,0,3,1
42,2,0,3,1
43,3,0,3,1
44,0,0,3,2
45,1,0,3,2
46,2,0,3,2
47,3,0,3,2
48,0,0,4,0
49,1,0,4,0
50,2,0,4,0
51,3,0,4,0
52,0,0,4,1
53,1,0,4,1
54,2,0,4,1
55,3,0,4,1
56,0,0,4,2
57,1,0,4,2
58,2,0,4,2
59,3,0,4,2
60,0,1,0,0
61,1,1,0,0
62,2,1,0,0
63,3,1,0,0
64,0,1,0,1
65,1,1,0,1
66,2,1,0,1
67,3,1,0,1
68,0,1,0,2
69,1,1,0,2
70,2,1,0,2
71,3,1,0,2
72,0,1,1,0
73,1,1,1,0
74,2,1,1,0
75,3,1,1,0
76,0,1,1,1
77,1,1,1,1
78,2,1,1,1
79,3,1,1,1
80,0,1,1,2
81,1,1,1,2
82,2,1,1,2
83,3,1,1,2
84,0,1,2,0
85,1,1,2,0
86,2,1,2,0
87,3,1,2,0
88,0,1,2,1
89,1,1,2,1
90,2,1,2,1
91,3,1,2,1
92,0,1,2,2
93,1,1,2,2
94,2,1,2,2
95,3,1,2,2
96,0,1,3,0
97,1,1,3,0
98,2,1,3,0
99,3,1,3,0
100,0,1,3,1
101,1,1,3,1
102,2,1,3,1
103,3,1,3,1
104,0,1,3,2
105,1,1,3,2
106,2,1,3,2
107,3,1,3,2
108,0,1,4,0
109,1,1,4,0
110,2,1,4,0
111,3,1,4,0
112,0,1,4,1
113,1,1,4,1
114,2,1,4,1
115,3,1,4,1
116,0,1,4,2
117,1,1,4,2
118,2,1,4,2
119,3,1,4,2
120,0,2,0,0
121,1,2,0,0
122,2,2,0,0
123,3,2,0,0
124,0,2,0,1
125,1,2,0,1
126,2,2,0,1
127,3,2,0,1
128,0,2,0,2
129,1,2,0,2
130,2,2,0,2
131,3,2,0,2
132,0,2,1,0
133,1,2,1,0
134,2,2,1,0
135,3,2,1,0
136,0,2,1,1
137,1,2,1,1
138,2,2,1,1
139,3,2,1,1
140,0,2,1,2
141,1,2,1,2
142,2,2,1,2
143,3,2,1,2
144,0,2,2,0
145,1,2,2,0
146,2,2,2,0
147,3,2,2,0
148,0,2,2,1
149,1,2,2,1
150,2,2,2,1
151,3,2,2,1
152,0,2,2,2
153,1,2,2,2
154,2,2,2,2
155,3,2,2,2
156,0,2,3,0
157,1,2,3,0
158,2,2,3,0
159,3,2,3,0
160,0,2,3,1
161,1,2,3,1
162,2,2,3,1
163,3,2,3,1
164,0,2,3,2
165,1,2,3,2
166,2,2,3,2
167,3,2,3,2
168,0,2,4,0
169,1,2,4,0
170,2,2,4,0
171,3,2,4,0
172,0,2,4,1
173,1,2,4,1
174,2,2,4,1
175,3,2,4,1
176,0,2,4,2
177,1,2,4,2
178,2,2,4,2
179,3,2,4,2
180,0,3,0,0
181,1,3,0,0
182,2,3,0,0
183,3,3,0,0
184,0,3,0,1
185,1,3,0,1
186,2,3,0,1
187,3,3,0,1
188,0,3,0,2
189,1,3,0,2
190,2,3,0,2
191,3,3,0,2
192,0,3,1,0
193,1,3,1,0
194,2,3,1,0
195,3,3,1,0
196,0,3,1,1
197,1,3,1,1
198,2,3,1,1
199,3,3,1,1
200,0,3,1,2
201,1,3,1,2
202,2,3,1,2
203,3,3,1,2
204,0,3,2,0
205,1,3,2,0
206,2,3,2,0
207,3,3,2,0
208,0,3,2,1
209,1,3,2,1
210,2,3,2,1
211,3,3,2,1
212,0,3,2,2
213,1,3,2,2
214,2,3,2,2
215,3,3,2,2
216,0,3,3,0
217,1,3,3,0
218,2,3,3,0
219,3,3,3,0
220,0,3,3,1
221,1,3,3,1
222,2,3,3,1
223,3,3,3,1
224,0,3,3,2
225,1,3,3,2
226,2,3,3,2
227,3,3,3,2
228,0,3,4,0
229,1,3,4,0
230,2,3,4,0
231,3,3,4,0
232,0,3,4,1
233,1,3,4,1
234,2,3,4,1
235,3,3,4,1
236,0,3,4,2
237,1,3,4,2
238,2,3,4,2
239,3,3,4,2
240,0,4,0,0
241,1,4,0,0
242,2,4,0,0
243,3,4,0,0
244,0,4,0,1
245,1,4,0,1
246,2,4,0,1
247,3,4,0,1
248,0,4,0,2
249,1,4,0,2
250,2,4,0,2
251,3,4,0,2
252,0,4,1,0
253,1,4,1,0
254,2,4,1,0
255,3,4,1,0
256,0,4,1,1
257,1,4,1,1
258,2,4,1,1
259,3,4,1,1
260,0,4,1,2
261,1,4,1,2
262,2,4,1,2
263,3,4,1,2
264,0,4,2,0
265,1,4,2,0
266,2,4,2,0
267,3,4,2,0
268,0,4,2,1
269,1,4,2,1
270,2,4,2,1
271,3,4,2,1
272,0,4,2,2
273,1,4,2,2
