#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,3,0,0,0
4,4,0,0,0
5,5,0,0,0
6,6,0,0,0
7,7,0,0,0
8,0,0,0,1
9,1,0,0,1
10,2,0,0,1
11,3,0,0,1
12,4,0,0,1
13,5,0,0,1
14,6,0,0,1
15,7,0,0,1
16,0,0,0,2
17,1,0,0,2
18,2,0,0,2
19,3,0,0,2
20,4,0,0,2
21,5,0,0,2
22,6,0,0,2
23,7,0,0,2
24,0,0,0,3
25,1,0,0,3
26,2,0,0,3
27,3,0,0,3
28,4,0,0,3
29,5,0,0,3
30,6,0,0,3
31,7,0,0,3
32,0,0,0,4
33,1,0,0,4
34,2,0,0,4
35,3,0,0,4
36,4,0,0,4
37,5,0,0,4
38,6,0,0,4
39,7,0,0,4
40,0,0,0,5
41,1,0,0,5
42,2,0,0,5
43,3,0,0,5
44,4,0,0,5
45,5,0,0,5
46,6,0,0,5
47,7,0,0,5
48,0,0,0,6
49,1,0,0,6
50,2,0,0,6
51,3,0,0,6
52,4,0,0,6
53,5,0,0,6
54,6,0,0,6
55,7,0,0,6
56,0,0,0,7
57,1,0,0,7
58,2,0,0,7
59,3,0,0,7
60,4,0,0,7
61,5,0,0,7
62,6,0,0,7
63,7,0,0,7
64,0,0,0,8
65,1,0,0,8
66,2,0,0,8
67,3,0,0,8
68,4,0,0,8
69,5,0,0,8
70,6,0,0,8
71,7,0,0,8
72,0,0,1,0
73,1,0,1,0
74,2,0,1,0
75,3,0,1,0
76,4,0,1,0
77,5,0,1,0
78,6,0,1,0
79,7,0,1,0
80,0,0,1,1
81,1,0,1,1
82,2,0,1,1
83,3,0,1,1
84,4,0,1,1
85,5,0,1,1
86,6,0,1,1
87,7,0,1,1
88,0,0,1,2
89,1,0,1,2
90,2,0,1,2
91,3,0,1,2
92,4,0,1,2
93,5,0,1,2
94,6,0,1,2
95,7,0,1,2
96,0,0,1,3
97,1,0,1,3
98,2,0,1,3
99,3,0,1,3
100,4,0,1,3
101,5,0,1,3
102,6,0,1,3
103,7,0,1,3
104,0,0,1,4
105,1,0,1,4
106,2,0,1,4
107,3,0,1,4
108,4,0,1,4
109,5,0,1,4
110,6,0,1,4
111,7,0,1,4
112,0,0,1,5
113,1,0,1,5
114,2,0,1,5
115,3,0,1,5
116,4,0,1,5
117,5,0,1,5
118,6,0,1,5
119,7,0,1,5
120,0,0,1,6
121,1,0,1,6
122,2,0,1,6
123,3,0,1,6
124,4,0,1,6
125,5,0,1,6
126,6,0,1,6
127,7,0,1,6
128,0,0,1,7
129,1,0,1,7
130,2,0,1,7
131,3,0,1,7
132,4,0,1,7
133,5,0,1,7
134,6,0,1,7
135,7,0,1,7
136,0,0,1,8
137,1,0,1,8
138,2,0,1,8
139,3,0,1,8
140,4,0,1,8
141,5,0,1,8
142,6,0,1,8
143,7,0,1,8
144,0,0,2,0
145,1,0,2,0
146,2,0,2,0
147,3,0,2,0
148,4,0,2,0
149,5,0,2,0
150,6,0,2,0
151,7,0,2,0
152,0,0,2,1
153,1,0,2,1
154,2,0,2,1
155,3,0,2,1
156,4,0,2,1
157,5,0,2,1
158,6,0,2,1
159,7,0,2,1
160,0,0,2,2
161,1,0,2,2
162,2,0,2,2
163,3,0,2,2
164,4,0,2,2
165,5,0,2,2
166,6,0,2,2
167,7,0,2,2
168,0,0,2,3
169,1,0,2,3
170,2,0,2,3
171,3,0,2,3
172,4,0,2,3
173,5,0,2,3
174,6,0,2,3
175,7,0,2,3
176,0,0,2,4
177,1,0,2,4
178,2,0,2,4
179,3,0,2,4
180,4,0,2,4
181,5,0,2,4
182,6,0,2,4
183,7,0,2,4
184,0,0,2,5
185,1,0,2,5
186,2,0,2,5
187,3,0,2,5
188,4,0,2,5
189,5,0,2,5
190,6,0,2,5
191,7,0,2,5
192,0,0,2,6
193,1,0,2,6
194,2,0,2,6
195,3,0,2,6
196,4,0,2,6
197,5,0,2,6
198,6,0,2,6
199,7,0,2,6
200,0,0,2,7
201,1,0,2,7
202,2,0,2,7
203,3,0,2,7
204,4,0,2,7
205,5,0,2,7
206,6,0,2,7
207,7,0,2,7
208,0,0,2,8
209,1,0,2,8
210,2,0,2,8
211,3,0,2,8
212,4,0,2,8
213,5,0,2,8
214,6,0,2,8
215,7,0,2,8
216,0,0,3,0
217,1,0,3,0
218,2,0,3,0
219,3,0,3,0
220,4,0,3,0
221,5,0,3,0
222,6,0,3,0
223,7,0,3,0
224,0,0,3,1
225,1,0,3,1
226,2,0,3,1
227,3,0,3,1
228,4,0,3,1
229,5,0,3,1
230,6,0,3,1
231,7,0,3,1
232,0,0,3,2
233,1,0,3,2
234,2,0,3,2
235,3,0,3,2
236,4,0,3,2
237,5,0,3,2
238,6,0,3,2
239,7,0,3,2
240,0,0,3,3
241,1,0,3,3
242,2,0,3,3
243,3,0,3,3
244,4,0,3,3
245,5,0,3,3
246,6,0,3,3
247,7,0,3,3
248,0,0,3,4
249,1,0,3,4
250,2,0,3,4
251,3,0,3,4
252,4,0,3,4
253,5,0,3,4
254,6,0,3,4
255,7,0,3,4
256,0,0,3,5
257,1,0,3,5
258,2,0,3,5
259,3,0,3,5
260,4,0,3,5
261,5,0,3,5
262,6,0,3,5
263,7,0,3,5
264,0,0,3,6
265,1,0,3,6
266,2,0,3,6
267,3,0,3,6
268,4,0,3,6
269,5,0,3,6
270,6,0,3,6
271,7,0,3,6
272,0,0,3,7
273,1,0,3,7
