#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,0,0,0,1
4,1,0,0,1
5,2,0,0,1
6,0,0,0,2
7,1,0,0,2
8,2,0,0,2
9,0,0,0,3
10,1,0,0,3
11,2,0,0,3
12,0,0,1,0
13,1,0,1,0
14,2,0,1,0
15,0,0,1,1
16,1,0,1,1
17,2,0,1,1
18,0,0,1,2
19,1,0,1,2
20,2,0,1,2
21,0,0,1,3
22,1,0,1,3
23,2,0,1,3
24,0,0,2,0
25,1,0,2,0
26,2,0,2,0
27,0,0,2,1
28,1,0,2,1
29,2,0,2,1
30,0,0,2,2
31,1,0,2,2
32,2,0,2,2
33,0,0,2,3
34,1,0,2,3
35,2,0,2,3
36,0,0,3,0
37,1,0,3,0
38,2,0,3,0
39,0,0,3,1
40,1,0,3,1
41,2,0,3,1
42,0,0,3,2
43,1,0,3,2
44,2,0,3,2
45,0,0,3,3
46,1,0,3,3
47,2,0,3,3
48,0,1,0,0
49,1,1,0,0
50,2,1,0,0
51,0,1,0,1
52,1,1,0,1
53,2,1,0,1
54,0,1,0,2
55,1,1,0,2
56,2,1,0,2
57,0,1,0,3
58,1,1,0,3
59,2,1,0,3
60,0,1,1,0
61,1,1,1,0
62,2,1,1,0
63,0,1,1,1
64,1,1,1,1
65,2,1,1,1
66,0,1,1,2
67,1,1,1,2
68,2,1,1,2
69,0,1,1,3
70,1,1,1,3
71,2,1,1,3
72,0,1,2,0
73,1,1,2,0
74,2,1,2,0
75,0,1,2,1
76,1,1,2,1
77,2,1,2,1
78,0,1,2,2
79,1,1,2,2
80,2,1,2,2
81,0,1,2,3
82,1,1,2,3
83,2,1,2,3
84,0,1,3,0
85,1,1,3,0
86,2,1,3,0
87,0,1,3,1
88,1,1,3,1
89,2,1,3,1
90,0,1,3,2
91,1,1,3,2
92,2,1,3,2
93,0,1,3,3
94,1,1,3,3
95,2,1,3,3
96,0,2,0,0
97,1,2,0,0
98,2,2,0,0
99,0,2,0,1
100,1,2,0,1
101,2,2,0,1
102,0,2,0,2
103,1,2,0,2
104,2,2,0,2
105,0,2,0,3
106,1,2,0,3
107,2,2,0,3
108,0,2,1,0
109,1,2,1,0
110,2,2,1,0
111,0,2,1,1
112,1,2,1,1
113,2,2,1,1
114,0,2,1,2
115,1,2,1,2
116,2,2,1,2
117,0,2,1,3
118,1,2,1,3
119,2,2,1,3
120,0,2,2,0
121,1,2,2,0
122,2,2,2,0
123,0,2,2,1
124,1,2,2,1
125,2,2,2,1
126,0,2,2,2
127,1,2,2,2
128,2,2,2,2
129,0,2,2,3
130,1,2,2,3
131,2,2,2,3
132,0,2,3,0
133,1,2,3,0
134,2,2,3,0
135,0,2,3,1
136,1,2,3,1
137,2,2,3,1
138,0,2,3,2
139,1,2,3,2
140,2,2,3,2
141,0,2,3,3
142,1,2,3,3
143,2,2,3,3
144,0,3,0,0
145,1,3,0,0
146,2,3,0,0
147,0,3,0,1
148,1,3,0,1
149,2,3,0,1
150,0,3,0,2
151,1,3,0,2
152,2,3,0,2
153,0,3,0,3
154,1,3,0,3
155,2,3,0,3
156,0,3,1,0
157,1,3,1,0
158,2,3,1,0
159,0,3,1,1
160,1,3,1,1
161,2,3,1,1
162,0,3,1,2
163,1,3,1,2
164,2,3,1,2
165,0,3,1,3
166,1,3,1,3
167,2,3,1,3
168,0,3,2,0
169,1,3,2,0
170,2,3,2,0
171,0,3,2,1
172,1,3,2,1
173,2,3,2,1
174,0,3,2,2
175,1,3,2,2
176,2,3,2,2
177,0,3,2,3
178,1,3,2,3
179,2,3,2,3
180,0,3,3,0
181,1,3,3,0
182,2,3,3,0
183,0,3,3,1
184,1,3,3,1
185,2,3,3,1
186,0,3,3,2
187,1,3,3,2
188,2,3,3,2
189,0,3,3,3
190,1,3,3,3
191,2,3,3,3
192,0,4,0,0
193,1,4,0,0
194,2,4,0,0
195,0,4,0,1
196,1,4,0,1
197,2,4,0,1
198,0,4,0,2
199,1,4,0,2
200,2,4,0,2
201,0,4,0,3
202,1,4,0,3
203,2,4,0,3
204,0,4,1,0
205,1,4,1,0
206,2,4,1,0
207,0,4,1,1
208,1,4,1,1
209,2,4,1,1
210,0,4,1,2
211,1,4,1,2
212,2,4,1,2
213,0,4,1,3
214,1,4,1,3
215,2,4,1,3
216,0,4,2,0
217,1,4,2,0
218,2,4,2,0
219,0,4,2,1
220,1,4,2,1
221,2,4,2,1
222,0,4,2,2
223,1,4,2,2
224,2,4,2,2
225,0,4,2,3
226,1,4,2,3
227,2,4,2,3
228,0,4,3,0
229,1,4,3,0
230,2,4,3,0
231,0,4,3,1
232,1,4,3,1
233,2,4,3,1
234,0,4,3,2
235,1,4,3,2
236,2,4,3,2
237,0,4,3,3
238,1,4,3,3
239,2,4,3,3
240,0,5,0,0
241,1,5,0,0
242,2,5,0,0
243,0,5,0,1
244,1,5,0,1
245,2,5,0,1
246,0,5,0,2
247,1,5,0,2
248,2,5,0,2
249,0,5,0,3
250,1,5,0,3
251,2,5,0,3
252,0,5,1,0
253,1,5,1,0
254,2,5,1,0
255,0,5,1,1
256,1,5,1,1
257,2,5,1,1
258,0,5,1,2
259,1,5,1,2
260,2,5,1,2
261,0,5,1,3
262,1,5,1,3
263,2,5,1,3
264,0,5,2,0
265,1,5,2,0
266,2,5,2,0
267,0,5,2,1
268,1,5,2,1
269,2,5,2,1
270,0,5,2,2
271,1,5,2,2
272,2,5,2,2
273,0,5,2,3
