#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
274,2,2,4,2
275,3,2,4,2
276,0,2,5,0
277,1,2,5,0
278,2,2,5,0
279,3,2,5,0
280,0,2,5,1
281,1,2,5,1
282,2,2,5,1
283,3,2,5,1
284,0,2,5,2
285,1,2,5,2
286,2,2,5,2
287,3,2,5,2
288,0,2,6,0
289,1,2,6,0
290,2,2,6,0
291,3,2,6,0
292,0,2,6,1
293,1,2,6,1
294,2,2,6,1
295,3,2,6,1
296,0,2,6,2
297,1,2,6,2
298,2,2,6,2
299,3,2,6,2
300,0,2,7,0
301,1,2,7,0
302,2,2,7,0
303,3,2,7,0
304,0,2,7,1
305,1,2,7,1
306,2,2,7,1
307,3,2,7,1
308,0,2,7,2
309,1,2,7,2
310,2,2,7,2
311,3,2,7,2
312,0,2,8,0
313,1,2,8,0
314,2,2,8,0
315,3,2,8,0
316,0,2,8,1
317,1,2,8,1
318,2,2,8,1
319,3,2,8,1
320,0,2,8,2
321,1,2,8,2
322,2,2,8,2
323,3,2,8,2
324,0,3,0,0
325,1,3,0,0
326,2,3,0,0
327,3,3,0,0
328,0,3,0,1
329,1,3,0,1
330,2,3,0,1
331,3,3,0,1
332,0,3,0,2
333,1,3,0,2
334,2,3,0,2
335,3,3,0,2
336,0,3,1,0
337,1,3,1,0
338,2,3,1,0
339,3,3,1,0
340,0,3,1,1
341,1,3,1,1
342,2,3,1,1
343,3,3,1,1
344,0,3,1,2
345,1,3,1,2
346,2,3,1,2
347,3,3,1,2
348,0,3,2,0
349,1,3,2,0
350,2,3,2,0
351,3,3,2,0
352,0,3,2,1
353,1,3,2,1
354,2,3,2,1
355,3,3,2,1
356,0,3,2,2
357,1,3,2,2
358,2,3,2,2
359,3,3,2,2
360,0,3,3,0
361,1,3,3,0
362,2,3,3,0
363,3,3,3,0
364,0,3,3,1
365,1,3,3,1
366,2,3,3,1
367,3,3,3,1
368,0,3,3,2
369,1,3,3,2
370,2,3,3,2
371,3,3,3,2
372,0,3,4,0
373,1,3,4,0
374,2,3,4,0
375,3,3,4,0
376,0,3,4,1
377,1,3,4,1
378,2,3,4,1
379,3,3,4,1
380,0,3,4,2
381,1,3,4,2
382,2,3,4,2
383,3,3,4,2
384,0,3,5,0
385,1,3,5,0
386,2,3,5,0
387,3,3,5,0
388,0,3,5,1
389,1,3,5,1
390,2,3,5,1
391,3,3,5,1
392,0,3,5,2
393,1,3,5,2
394,2,3,5,2
395,3,3,5,2
396,0,3,6,0
397,1,3,6,0
398,2,3,6,0
399,3,3,6,0
400,0,3,6,1
401,1,3,6,1
402,2,3,6,1
403,3,3,6,1
404,0,3,6,2
405,1,3,6,2
406,2,3,6,2
407,3,3,6,2
408,0,3,7,0
409,1,3,7,0
410,2,3,7,0
411,3,3,7,0
412,0,3,7,1
413,1,3,7,1
414,2,3,7,1
415,3,3,7,1
416,0,3,7,2
417,1,3,7,2
418,2,3,7,2
419,3,3,7,2
420,0,3,8,0
421,1,3,8,0
422,2,3,8,0
423,3,3,8,0
424,0,3,8,1
425,1,3,8,1
426,2,3,8,1
427,3,3,8,1
428,0,3,8,2
429,1,3,8,2
430,2,3,8,2
431,3,3,8,2
432,0,4,0,0
433,1,4,0,0
434,2,4,0,0
435,3,4,0,0
436,0,4,0,1
437,1,4,0,1
438,2,4,0,1
439,3,4,0,1
440,0,4,0,2
441,1,4,0,2
442,2,4,0,2
443,3,4,0,2
444,0,4,1,0
445,1,4,1,0
446,2,4,1,0
447,3,4,1,0
448,0,4,1,1
449,1,4,1,1
450,2,4,1,1
451,3,4,1,1
452,0,4,1,2
453,1,4,1,2
454,2,4,1,2
455,3,4,1,2
456,0,4,2,0
457,1,4,2,0
458,2,4,2,0
459,3,4,2,0
460,0,4,2,1
461,1,4,2,1
462,2,4,2,1
463,3,4,2,1
464,0,4,2,2
465,1,4,2,2
466,2,4,2,2
467,3,4,2,2
468,0,4,3,0
469,1,4,3,0
470,2,4,3,0
471,3,4,3,0
472,0,4,3,1
473,1,4,3,1
474,2,4,3,1
475,3,4,3,1
476,0,4,3,2
477,1,4,3,2
478,2,4,3,2
479,3,4,3,2
480,0,4,4,0
481,1,4,4,0
482,2,4,4,0
483,3,4,4,0
484,0,4,4,1
485,1,4,4,1
486,2,4,4,1
487,3,4,4,1
488,0,4,4,2
489,1,4,4,2
490,2,4,4,2
491,3,4,4,2
492,0,4,5,0
493,1,4,5,0
494,2,4,5,0
495,3,4,5,0
496,0,4,5,1
497,1,4,5,1
498,2,4,5,1
499,3,4,5,1
500,0,4,5,2
501,1,4,5,2
502,2,4,5,2
503,3,4,5,2
504,0,4,6,0
505,1,4,6,0
506,2,4,6,0
507,3,4,6,0
508,0,4,6,1
509,1,4,6,1
510,2,4,6,1
511,3,4,6,1
512,0,4,6,2
513,1,4,6,2
514,2,4,6,2
515,3,4,6,2
516,0,4,7,0
517,1,4,7,0
518,2,4,7,0
519,3,4,7,0
520,0,4,7,1
521,1,4,7,1
522,2,4,7,1
523,3,4,7,1
524,0,4,7,2
525,1,4,7,2
526,2,4,7,2
527,3,4,7,2
528,0,4,8,0
529,1,4,8,0
530,2,4,8,0
531,3,4,8,0
532,0,4,8,1
533,1,4,8,1
534,2,4,8,1
535,3,4,8,1
536,0,4,8,2
537,1,4,8,2
538,2,4,8,2
539,3,4,8,2
