#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,3,0,0,0
4,4,0,0,0
5,5,0,0,0
6,6,0,0,0
7,7,0,0,0
8,0,0,0,1
9,1,0,0,1
10,2,0,0,1
11,3,0,0,1
12,4,0,0,1
13,5,0,0,1
14,6,0,0,1
15,7,0,0,1
16,0,0,0,2
17,1,0,0,2
18,2,0,0,2
19,3,0,0,2
20,4,0,0,2
21,5,0,0,2
22,6,0,0,2
23,7,0,0,2
24,0,0,0,3
25,1,0,0,3
26,2,0,0,3
27,3,0,0,3
28,4,0,0,3
29,5,0,0,3
30,6,0,0,3
31,7,0,0,3
32,0,0,0,4
33,1,0,0,4
34,2,0,0,4
35,3,0,0,4
36,4,0,0,4
37,5,0,0,4
38,6,0,0,4
39,7,0,0,4
40,0,0,0,5
41,1,0,0,5
42,2,0,0,5
43,3,0,0,5
44,4,0,0,5
45,5,0,0,5
46,6,0,0,5
47,7,0,0,5
48,0,0,1,0
49,1,0,1,0
50,2,0,1,0
51,3,0,1,0
52,4,0,1,0
53,5,0,1,0
54,6,0,1,0
55,7,0,1,0
56,0,0,1,1
57,1,0,1,1
58,2,0,1,1
59,3,0,1,1
60,4,0,1,1
61,5,0,1,1
62,6,0,1,1
63,7,0,1,1
64,0,0,1,2
65,1,0,1,2
66,2,0,1,2
67,3,0,1,2
68,4,0,1,2
69,5,0,1,2
70,6,0,1,2
71,7,0,1,2
72,0,0,1,3
73,1,0,1,3
74,2,0,1,3
75,3,0,1,3
76,4,0,1,3
77,5,0,1,3
78,6,0,1,3
79,7,0,1,3
80,0,0,1,4
81,1,0,1,4
82,2,0,1,4
83,3,0,1,4
84,4,0,1,4
85,5,0,1,4
86,6,0,1,4
87,7,0,1,4
88,0,0,1,5
89,1,0,1,5
90,2,0,1,5
91,3,0,1,5
92,4,0,1,5
93,5,0,1,5
94,6,0,1,5
95,7,0,1,5
96,0,0,2,0
97,1,0,2,0
98,2,0,2,0
99,3,0,2,0
100,4,0,2,0
101,5,0,2,0
102,6,0,2,0
103,7,0,2,0
104,0,0,2,1
105,1,0,2,1
106,2,0,2,1
107,3,0,2,1
108,4,0,2,1
109,5,0,2,1
110,6,0,2,1
111,7,0,2,1
112,0,0,2,2
113,1,0,2,2
114,2,0,2,2
115,3,0,2,2
116,4,0,2,2
117,5,0,2,2
118,6,0,2,2
119,7,0,2,2
120,0,0,2,3
121,1,0,2,3
122,2,0,2,3
123,3,0,2,3
124,4,0,2,3
125,5,0,2,3
126,6,0,2,3
127,7,0,2,3
128,0,0,2,4
129,1,0,2,4
130,2,0,2,4
131,3,0,2,4
132,4,0,2,4
133,5,0,2,4
134,6,0,2,4
135,7,0,2,4
136,0,0,2,5
137,1,0,2,5
138,2,0,2,5
139,3,0,2,5
140,4,0,2,5
141,5,0,2,5
142,6,0,2,5
143,7,0,2,5
144,0,0,3,0
145,1,0,3,0
146,2,0,3,0
147,3,0,3,0
148,4,0,3,0
149,5,0,3,0
150,6,0,3,0
151,7,0,3,0
152,0,0,3,1
153,1,0,3,1
154,2,0,3,1
155,3,0,3,1
156,4,0,3,1
157,5,0,3,1
158,6,0,3,1
159,7,0,3,1
160,0,0,3,2
161,1,0,3,2
162,2,0,3,2
163,3,0,3,2
164,4,0,3,2
165,5,0,3,2
166,6,0,3,2
167,7,0,3,2
168,0,0,3,3
169,1,0,3,3
170,2,0,3,3
171,3,0,3,3
172,4,0,3,3
173,5,0,3,3
174,6,0,3,3
175,7,0,3,3
176,0,0,3,4
177,1,0,3,4
178,2,0,3,4
179,3,0,3,4
180,4,0,3,4
181,5,0,3,4
182,6,0,3,4
183,7,0,3,4
184,0,0,3,5
185,1,0,3,5
186,2,0,3,5
187,3,0,3,5
188,4,0,3,5
189,5,0,3,5
190,6,0,3,5
191,7,0,3,5
192,0,0,4,0
193,1,0,4,0
194,2,0,4,0
195,3,0,4,0
196,4,0,4,0
197,5,0,4,0
198,6,0,4,0
199,7,0,4,0
200,0,0,4,1
201,1,0,4,1
202,2,0,4,1
203,3,0,4,1
204,4,0,4,1
205,5,0,4,1
206,6,0,4,1
207,7,0,4,1
208,0,0,4,2
209,1,0,4,2
210,2,0,4,2
211,3,0,4,2
212,4,0,4,2
213,5,0,4,2
214,6,0,4,2
215,7,0,4,2
216,0,0,4,3
217,1,0,4,3
218,2,0,4,3
219,3,0,4,3
220,4,0,4,3
221,5,0,4,3
222,6,0,4,3
223,7,0,4,3
224,0,0,4,4
225,1,0,4,4
226,2,0,4,4
227,3,0,4,4
228,4,0,4,4
229,5,0,4,4
230,6,0,4,4
231,7,0,4,4
232,0,0,4,5
233,1,0,4,5
234,2,0,4,5
235,3,0,4,5
236,4,0,4,5
237,5,0,4,5
238,6,0,4,5
239,7,0,4,5
240,0,0,5,0
241,1,0,5,0
242,2,0,5,0
243,3,0,5,0
244,4,0,5,0
245,5,0,5,0
246,6,0,5,0
247,7,0,5,0
248,0,0,5,1
249,1,0,5,1
250,2,0,5,1
251,3,0,5,1
252,4,0,5,1
253,5,0,5,1
254,6,0,5,1
255,7,0,5,1
256,0,0,5,2
257,1,0,5,2
258,2,0,5,2
259,3,0,5,2
260,4,0,5,2
261,5,0,5,2
262,6,0,5,2
263,7,0,5,2
264,0,0,5,3
265,1,0,5,3
266,2,0,5,3
267,3,0,5,3
268,4,0,5,3
269,5,0,5,3
270,6,0,5,3
271,7,0,5,3
272,0,0,5,4
273,1,0,5,4
