#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
274,2,1,7,0
275,3,1,7,0
276,0,1,7,1
277,1,1,7,1
278,2,1,7,1
279,3,1,7,1
280,0,1,7,2
281,1,1,7,2
282,2,1,7,2
283,3,1,7,2
284,0,1,7,3
285,1,1,7,3
286,2,1,7,3
287,3,1,7,3
288,0,1,8,0
289,1,1,8,0
290,2,1,8,0
291,3,1,8,0
292,0,1,8,1
293,1,1,8,1
294,2,1,8,1
295,3,1,8,1
296,0,1,8,2
297,1,1,8,2
298,2,1,8,2
299,3,1,8,2
300,0,1,8,3
301,1,1,8,3
302,2,1,8,3
303,3,1,8,3
304,0,1,9,0
305,1,1,9,0
306,2,1,9,0
307,3,1,9,0
308,0,1,9,1
309,1,1,9,1
310,2,1,9,1
311,3,1,9,1
312,0,1,9,2
313,1,1,9,2
314,2,1,9,2
315,3,1,9,2
316,0,1,9,3
317,1,1,9,3
318,2,1,9,3
319,3,1,9,3
320,0,2,0,0
321,1,2,0,0
322,2,2,0,0
323,3,2,0,0
324,0,2,0,1
325,1,2,0,1
326,2,2,0,1
327,3,2,0,1
328,0,2,0,2
329,1,2,0,2
330,2,2,0,2
331,3,2,0,2
332,0,2,0,3
333,1,2,0,3
334,2,2,0,3
335,3,2,0,3
336,0,2,1,0
337,1,2,1,0
338,2,2,1,0
339,3,2,1,0
340,0,2,1,1
341,1,2,1,1
342,2,2,1,1
343,3,2,1,1
344,0,2,1,2
345,1,2,1,2
346,2,2,1,2
347,3,2,1,2
348,0,2,1,3
349,1,2,1,3
350,2,2,1,3
351,3,2,1,3
352,0,2,2,0
353,1,2,2,0
354,2,2,2,0
355,3,2,2,0
356,0,2,2,1
357,1,2,2,1
358,2,2,2,1
359,3,2,2,1
360,0,2,2,2
361,1,2,2,2
362,2,2,2,2
363,3,2,2,2
364,0,2,2,3
365,1,2,2,3
366,2,2,2,3
367,3,2,2,3
368,0,2,3,0
369,1,2,3,0
370,2,2,3,0
371,3,2,3,0
372,0,2,3,1
373,1,2,3,1
374,2,2,3,1
375,3,2,3,1
376,0,2,3,2
377,1,2,3,2
378,2,2,3,2
379,3,2,3,2
380,0,2,3,3
381,1,2,3,3
382,2,2,3,3
383,3,2,3,3
384,0,2,4,0
385,1,2,4,0
386,2,2,4,0
387,3,2,4,0
388,0,2,4,1
389,1,2,4,1
390,2,2,4,1
391,3,2,4,1
392,0,2,4,2
393,1,2,4,2
394,2,2,4,2
395,3,2,4,2
396,0,2,4,3
397,1,2,4,3
398,2,2,4,3
399,3,2,4,3
400,0,2,5,0
401,1,2,5,0
402,2,2,5,0
403,3,2,5,0
404,0,2,5,1
405,1,2,5,1
406,2,2,5,1
407,3,2,5,1
408,0,2,5,2
409,1,2,5,2
410,2,2,5,2
411,3,2,5,2
412,0,2,5,3
413,1,2,5,3
414,2,2,5,3
415,3,2,5,3
416,0,2,6,0
417,1,2,6,0
418,2,2,6,0
419,3,2,6,0
420,0,2,6,1
421,1,2,6,1
422,2,2,6,1
423,3,2,6,1
424,0,2,6,2
425,1,2,6,2
426,2,2,6,2
427,3,2,6,2
428,0,2,6,3
429,1,2,6,3
430,2,2,6,3
431,3,2,6,3
432,0,2,7,0
433,1,2,7,0
434,2,2,7,0
435,3,2,7,0
436,0,2,7,1
437,1,2,7,1
438,2,2,7,1
439,3,2,7,1
440,0,2,7,2
441,1,2,7,2
442,2,2,7,2
443,3,2,7,2
444,0,2,7,3
445,1,2,7,3
446,2,2,7,3
447,3,2,7,3
448,0,2,8,0
449,1,2,8,0
450,2,2,8,0
451,3,2,8,0
452,0,2,8,1
453,1,2,8,1
454,2,2,8,1
455,3,2,8,1
456,0,2,8,2
457,1,2,8,2
458,2,2,8,2
459,3,2,8,2
460,0,2,8,3
461,1,2,8,3
462,2,2,8,3
463,3,2,8,3
464,0,2,9,0
465,1,2,9,0
466,2,2,9,0
467,3,2,9,0
468,0,2,9,1
469,1,2,9,1
470,2,2,9,1
471,3,2,9,1
472,0,2,9,2
473,1,2,9,2
474,2,2,9,2
475,3,2,9,2
476,0,2,9,3
477,1,2,9,3
478,2,2,9,3
479,3,2,9,3
480,0,3,0,0
481,1,3,0,0
482,2,3,0,0
483,3,3,0,0
484,0,3,0,1
485,1,3,0,1
486,2,3,0,1
487,3,3,0,1
488,0,3,0,2
489,1,3,0,2
490,2,3,0,2
491,3,3,0,2
492,0,3,0,3
493,1,3,0,3
494,2,3,0,3
495,3,3,0,3
496,0,3,1,0
497,1,3,1,0
498,2,3,1,0
499,3,3,1,0
500,0,3,1,1
501,1,3,1,1
502,2,3,1,1
503,3,3,1,1
504,0,3,1,2
505,1,3,1,2
506,2,3,1,2
507,3,3,1,2
508,0,3,1,3
509,1,3,1,3
510,2,3,1,3
511,3,3,1,3
512,0,3,2,0
513,1,3,2,0
514,2,3,2,0
515,3,3,2,0
516,0,3,2,1
517,1,3,2,1
518,2,3,2,1
519,3,3,2,1
520,0,3,2,2
521,1,3,2,2
522,2,3,2,2
523,3,3,2,2
524,0,3,2,3
525,1,3,2,3
526,2,3,2,3
527,3,3,2,3
528,0,3,3,0
529,1,3,3,0
530,2,3,3,0
531,3,3,3,0
532,0,3,3,1
533,1,3,3,1
534,2,3,3,1
535,3,3,3,1
536,0,3,3,2
537,1,3,3,2
538,2,3,3,2
539,3,3,3,2
540,0,3,3,3
541,1,3,3,3
542,2,3,3,3
543,3,3,3,3
544,0,3,4,0
545,1,3,4,0
546,2,3,4,0
547,3,3,4,0
548,0,3,4,1
549,1,3,4,1
550,2,3,4,1
551,3,3,4,1
552,0,3,4,2
553,1,3,4,2
554,2,3,4,2
555,3,3,4,2
556,0,3,4,3
557,1,3,4,3
558,2,3,4,3
559,3,3,4,3
560,0,3,5,0
561,1,3,5,0
562,2,3,5,0
563,3,3,5,0
564,0,3,5,1
565,1,3,5,1
566,2,3,5,1
567,3,3,5,1
568,0,3,5,2
569,1,3,5,2
570,2,3,5,2
571,3,3,5,2
572,0,3,5,3
573,1,3,5,3
574,2,3,5,3
575,3,3,5,3
576,0,3,6,0
577,1,3,6,0
578,2,3,6,0
579,3,3,6,0
580,0,3,6,1
581,1,3,6,1
582,2,3,6,1
583,3,3,6,1
584,0,3,6,2
585,1,3,6,2
586,2,3,6,2
587,3,3,6,2
588,0,3,6,3
589,1,3,6,3
590,2,3,6,3
591,3,3,6,3
592,0,3,7,0
593,1,3,7,0
594,2,3,7,0
595,3,3,7,0
596,0,3,7,1
597,1,3,7,1
598,2,3,7,1
599,3,3,7,1
600,0,3,7,2
601,1,3,7,2
602,2,3,7,2
603,3,3,7,2
604,0,3,7,3
605,1,3,7,3
606,2,3,7,3
607,3,3,7,3
608,0,3,8,0
609,1,3,8,0
610,2,3,8,0
611,3,3,8,0
612,0,3,8,1
613,1,3,8,1
614,2,3,8,1
615,3,3,8,1
616,0,3,8,2
617,1,3,8,2
618,2,3,8,2
619,3,3,8,2
620,0,3,8,3
621,1,3,8,3
622,2,3,8,3
623,3,3,8,3
624,0,3,9,0
625,1,3,9,0
626,2,3,9,0
627,3,3,9,0
628,0,3,9,1
629,1,3,9,1
630,2,3,9,1
631,3,3,9,1
632,0,3,9,2
633,1,3,9,2
634,2,3,9,2
635,3,3,9,2
636,0,3,9,3
637,1,3,9,3
638,2,3,9,3
639,3,3,9,3
640,0,4,0,0
641,1,4,0,0
642,2,4,0,0
643,3,4,0,0
644,0,4,0,1
645,1,4,0,1
646,2,4,0,1
647,3,4,0,1
648,0,4,0,2
649,1,4,0,2
650,2,4,0,2
651,3,4,0,2
652,0,4,0,3
653,1,4,0,3
654,2,4,0,3
655,3,4,0,3
656,0,4,1,0
657,1,4,1,0
658,2,4,1,0
659,3,4,1,0
660,0,4,1,1
661,1,4,1,1
662,2,4,1,1
663,3,4,1,1
664,0,4,1,2
665,1,4,1,2
666,2,4,1,2
667,3,4,1,2
668,0,4,1,3
669,1,4,1,3
670,2,4,1,3
671,3,4,1,3
672,0,4,2,0
673,1,4,2,0
674,2,4,2,0
675,3,4,2,0
676,0,4,2,1
677,1,4,2,1
678,2,4,2,1
679,3,4,2,1
680,0,4,2,2
681,1,4,2,2
682,2,4,2,2
683,3,4,2,2
684,0,4,2,3
685,1,4,2,3
686,2,4,2,3
687,3,4,2,3
688,0,4,3,0
689,1,4,3,0
690,2,4,3,0
691,3,4,3,0
692,0,4,3,1
693,1,4,3,1
694,2,4,3,1
695,3,4,3,1
696,0,4,3,2
697,1,4,3,2
698,2,4,3,2
699,3,4,3,2
700,0,4,3,3
701,1,4,3,3
702,2,4,3,3
703,3,4,3,3
704,0,4,4,0
705,1,4,4,0
706,2,4,4,0
707,3,4,4,0
708,0,4,4,1
709,1,4,4,1
710,2,4,4,1
711,3,4,4,1
712,0,4,4,2
713,1,4,4,2
714,2,4,4,2
715,3,4,4,2
716,0,4,4,3
717,1,4,4,3
718,2,4,4,3
719,3,4,4,3
720,0,4,5,0
721,1,4,5,0
722,2,4,5,0
723,3,4,5,0
724,0,4,5,1
725,1,4,5,1
726,2,4,5,1
727,3,4,5,1
728,0,4,5,2
729,1,4,5,2
730,2,4,5,2
731,3,4,5,2
732,0,4,5,3
733,1,4,5,3
734,2,4,5,3
735,3,4,5,3
736,0,4,6,0
737,1,4,6,0
738,2,4,6,0
739,3,4,6,0
740,0,4,6,1
741,1,4,6,1
742,2,4,6,1
743,3,4,6,1
744,0,4,6,2
745,1,4,6,2
746,2,4,6,2
747,3,4,6,2
748,0,4,6,3
749,1,4,6,3
750,2,4,6,3
751,3,4,6,3
752,0,4,7,0
753,1,4,7,0
754,2,4,7,0
755,3,4,7,0
756,0,4,7,1
757,1,4,7,1
758,2,4,7,1
759,3,4,7,1
760,0,4,7,2
761,1,4,7,2
762,2,4,7,2
763,3,4,7,2
764,0,4,7,3
765,1,4,7,3
766,2,4,7,3
767,3,4,7,3
768,0,4,8,0
769,1,4,8,0
770,2,4,8,0
771,3,4,8,0
772,0,4,8,1
773,1,4,8,1
774,2,4,8,1
775,3,4,8,1
776,0,4,8,2
777,1,4,8,2
778,2,4,8,2
779,3,4,8,2
780,0,4,8,3
781,1,4,8,3
782,2,4,8,3
783,3,4,8,3
784,0,4,9,0
785,1,4,9,0
786,2,4,9,0
787,3,4,9,0
788,0,4,9,1
789,1,4,9,1
790,2,4,9,1
791,3,4,9,1
792,0,4,9,2
793,1,4,9,2
794,2,4,9,2
795,3,4,9,2
796,0,4,9,3
797,1,4,9,3
798,2,4,9,3
799,3,4,9,3
