#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
274,2,2,3,3
275,3,2,3,3
276,0,2,3,4
277,1,2,3,4
278,2,2,3,4
279,3,2,3,4
280,0,2,4,0
281,1,2,4,0
282,2,2,4,0
283,3,2,4,0
284,0,2,4,1
285,1,2,4,1
286,2,2,4,1
287,3,2,4,1
288,0,2,4,2
289,1,2,4,2
290,2,2,4,2
291,3,2,4,2
292,0,2,4,3
293,1,2,4,3
294,2,2,4,3
295,3,2,4,3
296,0,2,4,4
297,1,2,4,4
298,2,2,4,4
299,3,2,4,4
300,0,3,0,0
301,1,3,0,0
302,2,3,0,0
303,3,3,0,0
304,0,3,0,1
305,1,3,0,1
306,2,3,0,1
307,3,3,0,1
308,0,3,0,2
309,1,3,0,2
310,2,3,0,2
311,3,3,0,2
312,0,3,0,3
313,1,3,0,3
314,2,3,0,3
315,3,3,0,3
316,0,3,0,4
317,1,3,0,4
318,2,3,0,4
319,3,3,0,4
320,0,3,1,0
321,1,3,1,0
322,2,3,1,0
323,3,3,1,0
324,0,3,1,1
325,1,3,1,1
326,2,3,1,1
327,3,3,1,1
328,0,3,1,2
329,1,3,1,2
330,2,3,1,2
331,3,3,1,2
332,0,3,1,3
333,1,3,1,3
334,2,3,1,3
335,3,3,1,3
336,0,3,1,4
337,1,3,1,4
338,2,3,1,4
339,3,3,1,4
340,0,3,2,0
341,1,3,2,0
342,2,3,2,0
343,3,3,2,0
344,0,3,2,1
345,1,3,2,1
346,2,3,2,1
347,3,3,2,1
348,0,3,2,2
349,1,3,2,2
350,2,3,2,2
351,3,3,2,2
352,0,3,2,3
353,1,3,2,3
354,2,3,2,3
355,3,3,2,3
356,0,3,2,4
357,1,3,2,4
358,2,3,2,4
359,3,3,2,4
360,0,3,3,0
361,1,3,3,0
362,2,3,3,0
363,3,3,3,0
364,0,3,3,1
365,1,3,3,1
366,2,3,3,1
367,3,3,3,1
368,0,3,3,2
369,1,3,3,2
370,2,3,3,2
371,3,3,3,2
372,0,3,3,3
373,1,3,3,3
374,2,3,3,3
375,3,3,3,3
376,0,3,3,4
377,1,3,3,4
378,2,3,3,4
379,3,3,3,4
380,0,3,4,0
381,1,3,4,0
382,2,3,4,0
383,3,3,4,0
384,0,3,4,1
385,1,3,4,1
386,2,3,4,1
387,3,3,4,1
388,0,3,4,2
389,1,3,4,2
390,2,3,4,2
391,3,3,4,2
392,0,3,4,3
393,1,3,4,3
394,2,3,4,3
395,3,3,4,3
396,0,3,4,4
397,1,3,4,4
398,2,3,4,4
399,3,3,4,4
400,0,4,0,0
401,1,4,0,0
402,2,4,0,0
403,3,4,0,0
404,0,4,0,1
405,1,4,0,1
406,2,4,0,1
407,3,4,0,1
408,0,4,0,2
409,1,4,0,2
410,2,4,0,2
411,3,4,0,2
412,0,4,0,3
413,1,4,0,3
414,2,4,0,3
415,3,4,0,3
416,0,4,0,4
417,1,4,0,4
418,2,4,0,4
419,3,4,0,4
420,0,4,1,0
421,1,4,1,0
422,2,4,1,0
423,3,4,1,0
424,0,4,1,1
425,1,4,1,1
426,2,4,1,1
427,3,4,1,1
428,0,4,1,2
429,1,4,1,2
430,2,4,1,2
431,3,4,1,2
432,0,4,1,3
433,1,4,1,3
434,2,4,1,3
435,3,4,1,3
436,0,4,1,4
437,1,4,1,4
438,2,4,1,4
439,3,4,1,4
440,0,4,2,0
441,1,4,2,0
442,2,4,2,0
443,3,4,2,0
444,0,4,2,1
445,1,4,2,1
446,2,4,2,1
447,3,4,2,1
448,0,4,2,2
449,1,4,2,2
450,2,4,2,2
451,3,4,2,2
452,0,4,2,3
453,1,4,2,3
454,2,4,2,3
455,3,4,2,3
456,0,4,2,4
457,1,4,2,4
458,2,4,2,4
459,3,4,2,4
460,0,4,3,0
461,1,4,3,0
462,2,4,3,0
463,3,4,3,0
464,0,4,3,1
465,1,4,3,1
466,2,4,3,1
467,3,4,3,1
468,0,4,3,2
469,1,4,3,2
470,2,4,3,2
471,3,4,3,2
472,0,4,3,3
473,1,4,3,3
474,2,4,3,3
475,3,4,3,3
476,0,4,3,4
477,1,4,3,4
478,2,4,3,4
479,3,4,3,4
480,0,4,4,0
481,1,4,4,0
482,2,4,4,0
483,3,4,4,0
484,0,4,4,1
485,1,4,4,1
486,2,4,4,1
487,3,4,4,1
488,0,4,4,2
489,1,4,4,2
490,2,4,4,2
491,3,4,4,2
492,0,4,4,3
493,1,4,4,3
494,2,4,4,3
495,3,4,4,3
496,0,4,4,4
497,1,4,4,4
498,2,4,4,4
499,3,4,4,4
500,0,5,0,0
501,1,5,0,0
502,2,5,0,0
503,3,5,0,0
504,0,5,0,1
505,1,5,0,1
506,2,5,0,1
507,3,5,0,1
508,0,5,0,2
509,1,5,0,2
510,2,5,0,2
511,3,5,0,2
512,0,5,0,3
513,1,5,0,3
514,2,5,0,3
515,3,5,0,3
516,0,5,0,4
517,1,5,0,4
518,2,5,0,4
519,3,5,0,4
520,0,5,1,0
521,1,5,1,0
522,2,5,1,0
523,3,5,1,0
524,0,5,1,1
525,1,5,1,1
526,2,5,1,1
527,3,5,1,1
528,0,5,1,2
529,1,5,1,2
530,2,5,1,2
531,3,5,1,2
532,0,5,1,3
533,1,5,1,3
534,2,5,1,3
535,3,5,1,3
536,0,5,1,4
537,1,5,1,4
538,2,5,1,4
539,3,5,1,4
540,0,5,2,0
541,1,5,2,0
542,2,5,2,0
543,3,5,2,0
544,0,5,2,1
545,1,5,2,1
546,2,5,2,1
547,3,5,2,1
548,0,5,2,2
549,1,5,2,2
550,2,5,2,2
551,3,5,2,2
552,0,5,2,3
553,1,5,2,3
554,2,5,2,3
555,3,5,2,3
556,0,5,2,4
557,1,5,2,4
558,2,5,2,4
559,3,5,2,4
560,0,5,3,0
561,1,5,3,0
562,2,5,3,0
563,3,5,3,0
564,0,5,3,1
565,1,5,3,1
566,2,5,3,1
567,3,5,3,1
568,0,5,3,2
569,1,5,3,2
570,2,5,3,2
571,3,5,3,2
572,0,5,3,3
573,1,5,3,3
574,2,5,3,3
575,3,5,3,3
576,0,5,3,4
577,1,5,3,4
578,2,5,3,4
579,3,5,3,4
580,0,5,4,0
581,1,5,4,0
582,2,5,4,0
583,3,5,4,0
584,0,5,4,1
585,1,5,4,1
586,2,5,4,1
587,3,5,4,1
588,0,5,4,2
589,1,5,4,2
590,2,5,4,2
591,3,5,4,2
592,0,5,4,3
593,1,5,4,3
594,2,5,4,3
595,3,5,4,3
596,0,5,4,4
597,1,5,4,4
598,2,5,4,4
599,3,5,4,4
