# Time,Potential,Kinetic En.,Box-XX,Box-XY,Box-XZ,Box-YX,Box-YY,Box-YZ,Box-ZX,Box-ZY,Box-ZZ,Volume,Density,Temperature
0.0,63590.3829413387,0.12649007420520736,4.421799942243246,0.0,0.0,1.3256142809802754e-08,4.395600008117504,0.0,9.727776907419975e-09,1.5364574240896947e-08,4.674399999772299,90.85380667219307,1.3283998695358217,0.0008896642756835945
0.0,63583.854681976045,0.07985265270092572,4.421800628775372,0.0,0.0,-8.914257770438744e-08,4.395600000910622,0.0,-3.302446889613151e-07,-9.173707121484234e-08,4.674399413784183,90.85380923972679,1.3283998319951673,0.0005616413214473237
0.0,63583.84931295383,0.07985105455587165,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.000561630080940344
0.0,63583.849063627604,0.07985104153374604,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616299893496005
0.0,63583.85028713215,0.07985102466271192,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616298706876703
0.0,63583.85036426056,0.07985102338954723,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616298617329034
0.0,63583.84934347141,0.07985105532408679,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616300863435631
0.0,63583.84964262712,0.07985104026079605,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616299803963437
0.0,63583.85055892933,0.07985101300774779,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616297887128175
0.0,63583.84812574852,0.07985102324990474,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616298607507319
0.0,63583.849732093695,0.07985102355007258,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616298628619537
0.0,63583.849502138975,0.07985101136417173,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616297771527728
0.0,63583.84959589708,0.07985101051515436,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616297711812338
0.0,63583.85144608486,0.07985101741552542,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616298197147939
0.0,63583.84957461822,0.07985102797598424,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616298939914754
0.0,63583.84931295383,0.0798510318141795,4.421800605114999,0.0,0.0,-7.580517084543604e-08,4.395600044710817,0.0,-2.345224159182754e-07,-8.297393882629419e-10,4.674399475457958,90.85381085762006,1.3283998083394821,0.0005616299209873106
0.0,63583.84844013614,0.07985098943039284,4.421800604826787,0.0,0.0,-7.783585936183367e-08,4.3956000461887195,0.0,-2.3250714474831642e-07,-2.013714185493109e-09,4.674399475609872,90.85381088519806,1.3283998079362562,0.0005616296228821739
0.0,63583.846018447715,0.07985092595765382,4.421800603839345,0.0,0.0,-8.928419958642837e-08,4.395600048476876,0.0,-2.430560630861041e-07,-6.117082496546654e-09,4.674399478830635,90.85381097480405,1.3283998066261011,0.0005616291764485012
0.0,63583.73445778335,0.07980750274210019,4.421799289267119,0.0,0.0,1.433966810389235e-06,4.395600221730076,0.0,-3.954304488720637e-06,1.0721001251945209e-05,4.674400328118697,90.85380405273371,1.3283999078356983,0.0005613237605187841
0.0,63583.732056193,0.07980746809632505,4.421799289267119,0.0,0.0,1.433966810389235e-06,4.395600221730076,0.0,-3.954304488720637e-06,1.0721001251945209e-05,4.674400328118697,90.85380405273371,1.3283999078356983,0.0005613235168387275
0.0,63583.732715062746,0.07980745270640945,4.421799289267119,0.0,0.0,1.433966810389235e-06,4.395600221730076,0.0,-3.954304488720637e-06,1.0721001251945209e-05,4.674400328118697,90.85380405273371,1.3283999078356983,0.0005613234085942015
0.0,63583.73079817737,0.07980747977381904,4.421799289267119,0.0,0.0,1.433966810389235e-06,4.395600221730076,0.0,-3.954304488720637e-06,1.0721001251945209e-05,4.674400328118697,90.85380405273371,1.3283999078356983,0.0005613235989720435
